shop_url,info_url,company_name,telephone
https://www.rakuten.co.jp/ruowl/,https://www.rakuten.co.jp/ruowl/info.html,Not Found,Not Found
https://www.rakuten.co.jp/ryouma/,https://www.rakuten.co.jp/ryouma/info.html,Not Found,Not Found
https://www.rakuten.co.jp/aorinetshop/,https://www.rakuten.co.jp/aorinetshop/info.html,Not Found,Not Found
https://www.rakuten.co.jp/tokumori168/,https://www.rakuten.co.jp/tokumori168/info.html,Not Found,Not Found
https://www.rakuten.co.jp/chlono/,https://www.rakuten.co.jp/chlono/info.html,Not Found,Not Found
https://www.rakuten.co.jp/auc-ishiyan/,https://www.rakuten.co.jp/auc-ishiyan/info.html,Not Found,Not Found
https://www.rakuten.co.jp/nom-net-bag/,https://www.rakuten.co.jp/nom-net-bag/info.html,Not Found,Not Found
https://www.rakuten.co.jp/funcoma/,https://www.rakuten.co.jp/funcoma/info.html,Not Found,Not Found
https://www.rakuten.co.jp/nitto-netstore/,https://www.rakuten.co.jp/nitto-netstore/info.html,Not Found,Not Found
https://www.rakuten.co.jp/narushop/,https://www.rakuten.co.jp/narushop/info.html,Not Found,Not Found
https://www.rakuten.co.jp/nakama12344678/,https://www.rakuten.co.jp/nakama12344678/info.html,Not Found,Not Found
https://www.rakuten.co.jp/kosukeshop/,https://www.rakuten.co.jp/kosukeshop/info.html,Not Found,Not Found
https://www.rakuten.co.jp/grandpasdedeux/,https://www.rakuten.co.jp/grandpasdedeux/info.html,Not Found,Not Found
https://www.rakuten.co.jp/bluecape/,https://www.rakuten.co.jp/bluecape/info.html,Not Found,Not Found
https://www.rakuten.co.jp/beneru/,https://www.rakuten.co.jp/beneru/info.html,Not Found,Not Found
https://www.rakuten.co.jp/beautysmile01/,https://www.rakuten.co.jp/beautysmile01/info.html,Not Found,Not Found
https://www.rakuten.co.jp/dwkk/,https://www.rakuten.co.jp/dwkk/info.html,Not Found,Not Found
https://www.rakuten.co.jp/sakura-osaka/,https://www.rakuten.co.jp/sakura-osaka/info.html,Not Found,Not Found
https://www.rakuten.co.jp/lagdncer/,https://www.rakuten.co.jp/lagdncer/info.html,Not Found,Not Found
https://www.rakuten.co.jp/bestchoice/,https://www.rakuten.co.jp/bestchoice/info.html,Not Found,Not Found
https://www.rakuten.co.jp/strong/,https://www.rakuten.co.jp/strong/info.html,Not Found,Not Found
https://www.rakuten.co.jp/norauto/,https://www.rakuten.co.jp/norauto/info.html,Not Found,Not Found
https://www.rakuten.co.jp/kaedear/,https://www.rakuten.co.jp/kaedear/info.html,Not Found,Not Found
https://www.rakuten.co.jp/amushop/,https://www.rakuten.co.jp/amushop/info.html,Not Found,Not Found
https://www.rakuten.co.jp/sintyan/,https://www.rakuten.co.jp/sintyan/info.html,Not Found,Not Found
https://www.rakuten.co.jp/maile-leaf-hawaii/,https://www.rakuten.co.jp/maile-leaf-hawaii/info.html,Not Found,Not Found
https://www.rakuten.co.jp/stylestream/,https://www.rakuten.co.jp/stylestream/info.html,Not Found,Not Found
https://www.rakuten.co.jp/onyone/,https://www.rakuten.co.jp/onyone/info.html,Not Found,Not Found
https://www.rakuten.co.jp/bman/,https://www.rakuten.co.jp/bman/info.html,Not Found,Not Found
https://www.rakuten.co.jp/f-janck/,https://www.rakuten.co.jp/f-janck/info.html,Not Found,Not Found
https://www.rakuten.co.jp/f122343-minamiboso/,https://www.rakuten.co.jp/f122343-minamiboso/info.html,Not Found,Not Found
https://www.rakuten.co.jp/unicase/,https://www.rakuten.co.jp/unicase/info.html,Not Found,Not Found
https://www.rakuten.co.jp/cutevarietyshop/,https://www.rakuten.co.jp/cutevarietyshop/info.html,Not Found,Not Found
https://www.rakuten.co.jp/auc-infwens/,https://www.rakuten.co.jp/auc-infwens/info.html,Not Found,Not Found
https://www.rakuten.co.jp/12twelve/,https://www.rakuten.co.jp/12twelve/info.html,Not Found,Not Found
https://www.rakuten.co.jp/clinkshop425/,https://www.rakuten.co.jp/clinkshop425/info.html,Not Found,Not Found
https://www.rakuten.co.jp/rgoods/,https://www.rakuten.co.jp/rgoods/info.html,Not Found,Not Found
