shop_url,info_url,company_name,telephone
https://www.rakuten.co.jp/yasashisa/,https://www.rakuten.co.jp/yasashisa/info.html,株式会社フライト,0120-667-844
https://www.rakuten.co.jp/kurazo/,https://www.rakuten.co.jp/kurazo/info.html,Not Found,0358253210
https://www.rakuten.co.jp/ginzaclass/,https://www.rakuten.co.jp/ginzaclass/info.html,ＫＣ　Ｊａｐａｎ株式会社,0335286462
https://www.rakuten.co.jp/della-store/,https://www.rakuten.co.jp/della-store/info.html,株式会社古川商店,052-526-1122
https://www.rakuten.co.jp/ouka-select/,https://www.rakuten.co.jp/ouka-select/info.html,株式会社ｍｉｇｈｔｙ,0725430500
https://www.rakuten.co.jp/ginnokura/,https://www.rakuten.co.jp/ginnokura/info.html,Not Found,03-6380-2064
https://www.rakuten.co.jp/venicetokyo/,https://www.rakuten.co.jp/venicetokyo/info.html,株式会社凱獅,0436-79-6449
https://www.rakuten.co.jp/shop-assemble/,https://www.rakuten.co.jp/shop-assemble/info.html,Not Found,05030918895
https://www.rakuten.co.jp/arupi/,https://www.rakuten.co.jp/arupi/info.html,Not Found,05036984037
https://www.rakuten.co.jp/parley/,https://www.rakuten.co.jp/parley/info.html,株式会社パーリィー,03-3920-3850
https://www.rakuten.co.jp/3dna/,https://www.rakuten.co.jp/3dna/info.html,Not Found,0648665375
https://www.rakuten.co.jp/kura-styles/,https://www.rakuten.co.jp/kura-styles/info.html,Not Found,0358253210
https://www.rakuten.co.jp/f342041-mihara/,https://www.rakuten.co.jp/f342041-mihara/info.html,Not Found,0848-67-6016
https://www.rakuten.co.jp/varietystore-fukuko/,https://www.rakuten.co.jp/varietystore-fukuko/info.html,Not Found,0474011756
https://www.rakuten.co.jp/trustheque/,https://www.rakuten.co.jp/trustheque/info.html,株式会社ピース,0645608901
