shop_url,info_url,company_name,telephone
https://www.rakuten.co.jp/projectcore/,https://www.rakuten.co.jp/projectcore/info.html,古物営業商許可 大阪府公安委員会　第621211802573号 株式会社ＰＲＯＪＥＣＴ　ＣＯＲＥ,072-601-0000
https://www.rakuten.co.jp/allfor1/,https://www.rakuten.co.jp/allfor1/info.html,Not Found,078-531-6060
https://www.rakuten.co.jp/goleador-store/,https://www.rakuten.co.jp/goleador-store/info.html,株式会社アルフィー,049-229-0088
https://www.rakuten.co.jp/charaya/,https://www.rakuten.co.jp/charaya/info.html,Not Found,049-255-9454
https://www.rakuten.co.jp/mac-house/,https://www.rakuten.co.jp/mac-house/info.html,マックハウス楽天市場店 株式会社マックハウス,0120-685-251
https://www.rakuten.co.jp/and-cubesugar/,https://www.rakuten.co.jp/and-cubesugar/info.html,会社概要 and CUBE SUGARにご来店いただきありがとうございます。 『CUBE SUGAR』とは 肩肘はらずに等身大でいられる服。 着ているだけで「ほっ」とする服。 天然素材だからこそ出せる独自の風合いを縫いや加工でさ らに引き出し『CUBE SUGAR』に仕立てること。 何より私達が根底にしていることです。 シンプルでベーシックが何よりもかわいい。 だけどその時流（とき）の気分もきちんとあじわえるキューブ だけのちょっとした味つけ。 それが『CUBE SUGAR』です。 私たちは、そんな『CUBE SUGAR』を自信を持って全国の皆 様にお届けし、お客様に喜んでいただけることをスタッフ一 同の喜び、活力と考え、日々取り組んでいきたいと思ってお ります。 株式会社オーセンティック,03-3408-1270
https://www.rakuten.co.jp/lifestyle-select-trues/,https://www.rakuten.co.jp/lifestyle-select-trues/info.html,株式会社ＴｒｕｅＳ,0725241811
https://www.rakuten.co.jp/pinstore/,https://www.rakuten.co.jp/pinstore/info.html,Not Found,0166-27-0021
https://www.rakuten.co.jp/guard1997/,https://www.rakuten.co.jp/guard1997/info.html,株式会社櫻井興業,0466-86-7774
https://www.rakuten.co.jp/tmotors/,https://www.rakuten.co.jp/tmotors/info.html,Not Found,04-2962-1501
https://www.rakuten.co.jp/jenny/,https://www.rakuten.co.jp/jenny/info.html,これが私達の目標です。 このスローガンを指針に、今後の企業活動を展開する所存です。 和文商号 株式会社ジェニー 英文商号 ＪＥＮＮＹ　ＣＯＲＰＯＲＡＴＩＯＮ 創立年月日 平成元年１０月８日 所在地 愛知県名古屋市天白区植田３−１２０６ 代表電話番号 ０５２−８０５−１１２９ 代表FAX番号 ０５２−８０５−１１１８ 代表者氏名 内田　慶一郎 資本金額 ６０００万円 従業員数 １０名 業務概要 「アラサー・アラフォー・アラフィフ」 ミドルエイジ向けの提案型ショップ 「BOUTIQUE 布恋人」 「JENNY  INTERNATIONAL」 並びにネットショップ 「JENNY  INTERNATIONAL」 の運営 主な展開地域 名古屋市近郊 株式会社ジェニーは、今年で会社創立３５周年！！ 長きに亘って営業できておりますのも、 たくさんのファンの方々に支えられての賜物でござい ます。 本当にありがとうございます♪ ☆ブティック布恋人（ふれんど）植田店 ・名古屋市天白区植田3丁目1206 サンシャインビル1F ・営業時間／AM11：30〜PM7：00 ・TEL：052-805-1129 ・日曜休 ※地下鉄「植田駅」3番出口徒歩1分,052-805-1129
https://www.rakuten.co.jp/spisurre/,https://www.rakuten.co.jp/spisurre/info.html,Not Found,055-979-4767
https://www.rakuten.co.jp/elegancemuseum/,https://www.rakuten.co.jp/elegancemuseum/info.html,Not Found,0257-22-3211
