shop_url,info_url,company_name,telephone
https://www.rakuten.co.jp/sleepselect/,https://www.rakuten.co.jp/sleepselect/info.html,Not Found,Not Found
https://www.rakuten.co.jp/muse-home/,https://www.rakuten.co.jp/muse-home/info.html,Not Found,Not Found
https://www.rakuten.co.jp/teshimaya/,https://www.rakuten.co.jp/teshimaya/info.html,Not Found,Not Found
https://www.rakuten.co.jp/buffy/,https://www.rakuten.co.jp/buffy/info.html,Not Found,Not Found
https://www.rakuten.co.jp/emikuru/,https://www.rakuten.co.jp/emikuru/info.html,Not Found,Not Found
https://www.rakuten.co.jp/gaishi/,https://www.rakuten.co.jp/gaishi/info.html,Not Found,Not Found
https://www.rakuten.co.jp/tuurs/,https://www.rakuten.co.jp/tuurs/info.html,Not Found,Not Found
https://www.rakuten.co.jp/morimatsu/,https://www.rakuten.co.jp/morimatsu/info.html,Not Found,Not Found
https://www.rakuten.co.jp/39shop-i-collection/,https://www.rakuten.co.jp/39shop-i-collection/info.html,Not Found,Not Found
https://www.rakuten.co.jp/r2store55/,https://www.rakuten.co.jp/r2store55/info.html,Not Found,Not Found
https://www.rakuten.co.jp/hitotsunagi/,https://www.rakuten.co.jp/hitotsunagi/info.html,Not Found,Not Found
https://www.rakuten.co.jp/marcyflower/,https://www.rakuten.co.jp/marcyflower/info.html,Not Found,Not Found
